Student_ID	Program	Term	Course	Title	Grade	Credit_Hrs	Grade_Pts	Section	Int_Transfers	Notes_Codes
5276397	BSE.EE	2018/FA	BIOL*1001	BIOL PRINCIPLES I	B+	3.00	9.9	FR01A	BSSWE	
5276397	BSSWE	2019/WI	CS*1073	INTR COMP PROG I (IN JAVA)	B+	4.00	13.2	FR02B		
5276397	BSSWE	2019/WI	STAT*2593	PROB & STAT FOR ENG	B-	3.00	8.1	FR02B		
5276397	BSSWE	2019/WI	MATH*3503	DIFF EQUATS FOR ENG	A	3.00	12.0	FR01B		
5276397	BSSWE	2019/WI	CS*3113	INTRO TO NUMERICAL METHODS	A+	4.00	17.2	FR01B		
5276397	BSSWE	2019/WI	CS*1303	DISCRETE STRUCTURES	A	4.00	16.0	FR01B		
5276397	BSSWE	2019/FA	CS*1083	INTRO COMP PROG II (IN JAVA)	A	4.00	16.0	FR01A		
5276397	BSSWE	2019/FA	INFO*1103	DATA & INFORMATION MANAGEMENT	C-	4.00	13.20	FR01A		
5276397	BSSWE	2019/FA	MATH*3803	INTRO TO MATH. OF FINANCE	A	3.00	12.0	FR01A		
5276397	BSSWE	2020/WI	CS*2333	COMPUTAB.& FORMAL LANG.	A	4.00	16.0	FR01B		
5276397	BSSWE	2020/WI	CS*2383	DATA STRUCTURES AND ALGORITHMS	A-	4.00	14.8	FR01B		
5276397	BSSWE	2019/FA	MATH*3413	INTRO TO NUMERICAL METHODS	A-	3.00	11.1	FR01A		
5276397	BSSWE	2019/FA	CS*2263	SYSTEMS SOFTWARE DEVELOPMENT	C	4.00	8.0	FR01A		
5276397	BSSWE	2019/FA	CE*3963	ENGINEERING ECONOMY	C	3.00	6.0	FRL		
5276397	BSSWE	2020/WI	MATH*3843	INTRO.TO LIFE CONTINGENCIES	D	3.00	3.0	FR01B		
5276397	BSSWE	2020/WI	ASTR*1013	ELEMENTARY ASTRONOMY	CR	3.00		FR01B		
5276397	BSSWE	2020/WI	CS*2043	SOFTWARE ENGINEERING I	A	4.00	16.0	FR01B		
5276397	BSSWE	2020/WI	CS*2053	INTRO TO GAME DEVELOPMENT	A	4.00	16.0	FR01B		
5276397	BSSWE	2020/FA	CS*COOP	CO-OP WORK TERM		0.00		FR01A		
5276397	BSSWE	2021/WI	ADM*1213	FINANCIAL ACCOUNTING	A+	3.00	12.9	FR02B		
5276397	BSSWE	2021/WI	SWE*4203	SOFTWARE EVOL'N.& MAINTENANCE	A	4.00	16.0	FR01B		
5276397	BSSWE	2021/WI	CS*3503	SYST. ANAL., DESIGN & PRO.MGMT	A	4.00	16.0	FR01B		
5276397	BSSWE	2021/WI	SWE*4403	SOFTWARE ARCH.& DESIGN PATTERN	C	4.00	8.0	FR01B		
5276397	BSSWE	2021/WI	CS*2613	PROG LANG LAB	A-	4.00	14.8	FR01B		
5276397	BSSWE	2021/FA	ECE*3221	COMPUTER ORGANIZATION		4.00		FR02A		
5276397	BSSWE	2021/FA	SWE*4103	SOFTWARE QUALITY & PROJ.MGMT.		4.00		FR01A		
5276397	BSSWE	2021/FA	CS*3383	ALGORITHM DESIGN & ANALYSIS		4.00		FR01A		
5276397	BSSWE	2021/FA	CS*3413	OPERATING SYSTEMS I		4.00		FR01A		
5034126	BCS	2015/FA	MATH*1003	INTRO TO CALCULUS I	F	3.00	0.0	FR06A		
5034126	BCS	2015/FA	CS*1073	INTR COMP PROG I (IN JAVA)	A	4.00	16.0	FR03A	BSSWE	
5034126	BCS	2015/FA	PSYC*1013	INTRO. TO PSYCHOLOGY I	B	3.00	9.0	FR02A	BSSWE	
5034126	BCS	2015/FA	MATH*1503	INTRODUC.TO LINEAR ALGEBRA	B	3.00	9.0	FR02A	BSSWE	
5034126	BCS	2015/FA	CS*1003	PROG & PROBLEM SOLVING FOR ENG	B+	4.00	13.2	FR04A	BSSWE	
5034126	BCS	2015/FA	PHYS*1081	FOUNDATIONS OF PHYS FOR ENGG	C	5.00	10.0	FR02A	BSSWE	
5034126	BSSWE	2016/WI	CHEM*1987	GENERAL APPLIED CHEMISTRY LAB	C+	2.00	4.6	FR01B		
5034126	BSSWE	2016/WI	CHEM*1982	GENERAL APPLIED CHEMISTRY	D	3.00	3.0	FR01B		
5034126	BSSWE	2016/WI	CS*1083	INTRO COMP PROG II (IN JAVA)	B+	4.00	13.2	FR01B		
5034126	BSSWE	2016/WI	ECE*1813	ELECTRICITY & MAGNETISM	D	4.00	4.0	FR03B		
5034126	BSSWE	2016/WI	INFO*1103	DATA & INFORMATION MANAGEMENT	C	4.00	8.0	FR02B		
5034126	BSSWE	2016/WI	MATH*1003	INTRO TO CALCULUS I	C	3.00	6.0	FR04B		
5034126	BSSWE	2016/FA	CS*1303	DISCRETE STRUCTURES	A	4.00	16.0	FR01A		
5034126	BSSWE	2016/FA	CS*2043	SOFTWARE ENGINEERING I	B+	4.00	13.2	FR01A		
5034126	BSSWE	2016/FA	ECE*2214	DIGITAL LOGIC DESIGN	A+	3.00	12.9	FR01A		
5034126	BSSWE	2016/FA	ECE*2215	DIGITAL LOGIC DESIGN LAB	A+	1.00	4.3	FR01A		
5034126	BSSWE	2016/FA	ENGG*1001	ENG PRACTICE LECTURE SERIES	CR	0.00		FR01A		
5034126	BSSWE	2016/FA	ENGG*1003	ENG. TECHNICAL COMMUNICATIONS	A+	4.00	17.2	FR03A		
5034126	BSSWE	2017/WI	CS*2333	COMPUTAB.& FORMAL LANG.	D	4.00	4.0	FR01B		#
5034126	BSSWE	2017/WI	CS*2383	DATA STRUCTURES AND ALGORITHMS	B	4.00	12.0	FR01B		
5034126	BSSWE	2017/WI	SOCI*1503	SOCIOLOGICAL PERSPECTIVES	C+	3.00	6.9	FR01B		
5034126	BSSWE	2017/WI	MATH*1013	INTRO TO CALCULUS II	D	3.00	3.0	FR11B		#
5034126	BSSWE	2017/WI	ECE*1813	ELECTRICITY & MAGNETISM	D	4.00	4.0	FR03B		#
5034126	BSSWE	2017/FA	ECE*1813	ELECTRICITY & MAGNETISM	B-	4.00	10.8	FR01A		
5034126	BSSWE	2017/FA	MATH*1013	INTRO TO CALCULUS II	B+	3.00	9.9	FR02A		
5034126	BSSWE	2017/FA	CS*2545	DATA SCI FOR BIG DATA ANALYTIC	W	3.00		FR01A		
5034126	BSSWE	2017/FA	CHNS*1013	INTRO CHINESE I	B	3.00	9.0	FR01A		
5034126	BSSWE	2017/FA	ENGG*1015	INTRO TO ENG DESIGN & PROB SOL	A	2.00	8.0	FR09A		
5034126	BSSWE	2018/WI	CS*2333	COMPUTAB.& FORMAL LANG.	B	4.00	12.0	FR01B		
5034126	BSSWE	2018/WI	CHEM*1982	GENERAL APPLIED CHEMISTRY	F	3.00	0.0	FR01B		#
5034126	BSSWE	2018/WI	CS*3113	INTRO TO NUMERICAL METHODS	C	4.00	8.0	FR01B		
5034126	BSSWE	2018/WI	SWE*4403	SOFTWARE ARCH.& DESIGN PATTERN	D	4.00	4.0	FR01B		#
5034126	BSSWE	2018/WI	STAT*2593	PROB & STAT FOR ENG	W	3.00		FR01B		
5034126	BSSWE	2018/SM	CS*COOP	CO-OP WORK TERM		0.00		FR01		
5034126	BSSWE	2018/FA	ECE*3221	COMPUTER ORGANIZATION	B	4.00	12.0	FR02A		
5034126	BSSWE	2018/FA	ECE*2701	ELECTR.CIRCUITS & ELECTRONICS	C	4.00	8.0	FR01A		
5034126	BSSWE	2018/FA	STAT*2593	PROB & STAT FOR ENG	B	3.00	9.0	FR01A		
5034126	BSSWE	2018/FA	CS*2263	SYSTEMS SOFTWARE DEVELOPMENT	A-	4.00	14.8	FR01A		
5034126	BSSWE	2019/WI	SWE*4403	SOFTWARE ARCH.& DESIGN PATTERN	F	4.00	0.0	FR01B		
5034126	BSSWE	2019/WI	CHEM*1982	GENERAL APPLIED CHEMISTRY	D	3.00	3.0	FR01B		
5034126	BSSWE	2019/WI	ECE*3242	COMPUTER ARCHITECTURE	B-	4.00	10.8	FR01B		
5034126	BSSWE	2019/WI	CS*2383	DATA STRUCTURES AND ALGORITHMS	B	4.00	12.0	FR01B		
5034126	BSSWE	2019/SM	CS*COOP	CO-OP WORK TERM		0.00		FR01		
5034126	BSSWE	2019/FA	CS*4355	CRYPTANALYSIS AND DB SECURITY	D	4.00	4.0	FR01A		
5034126	BSSWE	2019/FA	CS*3383	ALGORITHM DESIGN & ANALYSIS	W	4.00		FR01A		
5034126	BSSWE	2019/FA	ESCI*1012	ENVIRONMENTAL EARTH SCIENCES	B	3.00	9.0	FR01A		
5034126	BSSWE	2019/FA	ENGG*4000	SENIOR DESIGN PROJECT	CTN	0.00		FR04X		
5034126	BSSWE	2020/WI	SWE*4203	SOFTWARE EVOL'N.& MAINTENANCE	D	4.00	4.0	FR01B		
5034126	BSSWE	2020/WI	ME*3232	ENGINEERING ECONOMICS	W	3.00		FR01B		
5034126	BSSWE	2020/WI	CS*3503	SYST. ANAL., DESIGN & PRO.MGMT	W	4.00		FR01B		
5034126	BSSWE	2020/WI	ENGG*4000	SENIOR DESIGN PROJECT	C+	8.00	18.4	FR04Y		
5034126	BSSWE	2020/FA	ENGG*4013	LAW AND ETHICS FOR ENGINEERS	W	3.00		FR02A		
5034126	BSSWE	2020/FA	CS*3873	NET-CENTRIC COMPUTING	W	4.00		FR01A		
5034126	BSSWE	2020/FA	SOCI*2533	INFORMATION SOCIETY	F	3.00	0.0	FR01A		
5034126	BSSWE	2020/FA	CS*3413	OPERATING SYSTEMS I	F	4.00	0.0	FR01A		
5034126	BSSWE	2020/FA	CS*4725	INTRO ARTIFICIAL INTELL	F	3.00	0.0	FR02A		
5034126	BSSWE	2020/FA	SWE*4103	SOFTWARE QUALITY & PROJ.MGMT.	W	4.00		FR01A		
5034126	BSSWE	2021/WI	CS*2063	INTRO TO MOBILE APPLICATION DEVELOPMENT	B	4.00	12.0	FR01B		
5034126	BSSWE	2021/WI	CE*3963	ENGINEERING ECONOMY	NCR	3.00		FR01B		
5034126	BSSWE	2021/WI	ECE*3232	EMBEDDED SYSTEMS DESIGN	A	4.00	16.0	FR02B		
5034126	BSSWE	2021/WI	CS*3383	ALGORITHM DESIGN & ANALYSIS	C	4.00	8.0	FR01B		
5775832	BSE.UNDC	2020/FA	ENGG*1001	ENG PRACTICE LECTURE SERIES	CR	0.00		FR01A		
5775832	BSE.UNDC	2020/FA	ENGG*1003	ENG. TECHNICAL COMMUNICATIONS	A-	4.00	14.8	FR09A		
5775832	BSE.UNDC	2020/FA	ENGG*1015	INTRO TO ENG DESIGN & PROB SOL	A+	2.00	8.6	FR09A		
5775832	BSE.UNDC	2020/FA	MATH*1003	INTRO TO CALCULUS I	C-	3.00	8.10	FR23A		
5775832	BSE.UNDC	2020/FA	MATH*1503	INTRODUC.TO LINEAR ALGEBRA	A-	3.00	11.1	FR01A		
5775832	BSE.UNDC	2020/FA	PHYS*1081	FOUNDATIONS OF PHYS FOR ENGG	B	5.00	15.0	FR01A		
5775832	BSE.UNDC	2020/FA	CS*1003	PROG & PROBLEM SOLVING FOR ENG	A	4.00	16.0	FR05A		
5775832	BSE.UNDC	2021/WI	CHEM*1982	GENERAL APPLIED CHEMISTRY	F	3.00	0.0	FR01B		
5775832	BSE.UNDC	2021/WI	MATH*1013	INTRO TO CALCULUS II	C	3.00	6.0	FR01B		
5775832	BSE.UNDC	2021/WI	CHEM*1985	GENERAL APPLIED CHEMISTRY LAB	B-	2.00	5.4	FR01B		
5775832	BSE.UNDC	2021/WI	CS*1073	INTR COMP PROG I (IN JAVA)	W	4.00		FR05B		
5775832	BSE.UNDC	2021/WI	ECE*1813	ELECTRICITY & MAGNETISM	D	4.00	4.0	FR04B		
5775832	BSE.UNDC	2021/WI	CS*1303	DISCRETE STRUCTURES	C	4.00	8.0	FR01B		
5775832	BSE.UNDC	2021/SM	ECE*1813	ELECTRICITY & MAGNETISM	D	4.00	4.0	FRE1A		
5775832	BSSWE	2021/FA	CS*1073	INTR COMP PROG I (IN JAVA)		4.00		FR04A		
5404051	BSSWE	2020/FA	CS*1073	INTR COMP PROG I (IN JAVA)	A-	4.00	14.8	FR01A		
5404051	BSSWE	2020/FA	ENGG*1001	ENG PRACTICE LECTURE SERIES	CR	0.00		FR01A		
5404051	BSSWE	2020/FA	ENGG*1003	ENG. TECHNICAL COMMUNICATIONS	A	4.00	16.0	FR10A		
5404051	BSSWE	2020/FA	ENGG*1015	INTRO TO ENG DESIGN & PROB SOL	A	2.00	8.0	FR08A		
5404051	BSSWE	2020/FA	MATH*1003	INTRO TO CALCULUS I	A+	3.00	12.9	FR12A		
5404051	BSSWE	2020/FA	MATH*1503	INTRODUC.TO LINEAR ALGEBRA	A-	3.00	11.1	FR01A		
5404051	BSSWE	2020/FA	PHYS*1081	FOUNDATIONS OF PHYS FOR ENGG	A-	5.00	18.5	FR01A		
5404051	BSSWE	2021/WI	CHEM*1982	GENERAL APPLIED CHEMISTRY	A	3.00	12.0	FR01B		
5404051	BSSWE	2021/WI	CS*1103	INTRODUCTION TO DATABASES	A-	4.00	14.8	FR04B		
5404051	BSSWE	2021/WI	CHEM*1985	GENERAL APPLIED CHEMISTRY LAB	A	2.00	8.0	FR01B		
5404051	BSSWE	2021/WI	ECE*1813	ELECTRICITY & MAGNETISM	A	4.00	16.0	FR02B		
5404051	BSSWE	2021/WI	CS*1083	INTRO COMP PROG II (IN JAVA)	A+	4.00	17.2	FR01B		
5404051	BSSWE	2021/WI	MATH*1013	INTRO TO CALCULUS II	A	3.00	12.0	FR01B		
5404051	BSSWE	2021/SM	CS*2263	SYSTEMS SOFTWARE DEVELOPMENT	A	4.00	16.0	FRE1A		
5404051	BSSWE	2021/SM	STAT*2593	PROB STATS FOR ENGIN	A-	3.00	11.1	FRE1A		
5404051	BSSWE	2021/SM	ENGL*1103	FUND'LS OF CLEAR WRITING	A	3.00	12.0	FRE1D		
5404051	BSSWE	2021/SM	BIOL*1009	BIOL PRINCIPLES,PART I ONLINE	A	3.00	12.0	FRLN		
5404051	BSSWE	2021/FA	CS*COOP	CO-OP WORK TERM		0.00		FR01A		
5286081	BSSWE	2017/FA	ENGG*1001	ENG PRACTICE LECTURE SERIES	NCR	0.00		FR01A		
5286081	BSSWE	2017/FA	MATH*1003	INTRO TO CALCULUS I	C	3.00	6.0	FR06A		
5286081	BSSWE	2017/FA	MATH*1503	INTRODUC.TO LINEAR ALGEBRA	B-	3.00	8.1	FR01A		
5286081	BSSWE	2017/FA	PHYS*1081	FOUNDATIONS OF PHYS FOR ENGG	B+	5.00	16.5	FR02A		
5286081	BSSWE	2017/FA	ENGG*1003	ENG. TECHNICAL COMMUNICATIONS	B	4.00	12.0	FR07A		
5286081	BSSWE	2017/FA	CS*1073	INTR COMP PROG I (IN JAVA)	A	4.00	16.0	FR01A		
5286081	BSSWE	2017/FA	ENGG*1015	INTRO TO ENG DESIGN & PROB SOL	B+	2.00	6.6	FR02A		
5286081	BSSWE	2018/WI	CHEM*1982	GENERAL APPLIED CHEMISTRY	B	3.00	9.0	FR01B		
5286081	BSSWE	2018/WI	MATH*1013	INTRO TO CALCULUS II	C	3.00	6.0	FR15B		
5286081	BSSWE	2018/WI	CS*1003	PROG & PROBLEM SOLVING FOR ENG	A+	4.00	17.2	FR01B		
5286081	BSSWE	2018/WI	ECE*1813	ELECTRICITY & MAGNETISM	C	4.00	8.0	FR03B		
5286081	BSSWE	2018/WI	CS*1083	INTRO COMP PROG II (IN JAVA)	A	4.00	16.0	FR01B		
5286081	BSSWE	2018/WI	CHEM*1987	GENERAL APPLIED CHEMISTRY LAB	B	2.00	6.0	FR01B		
5286081	BSSWE	2018/FA	ECE*2214	DIGITAL LOGIC DESIGN	B+	3.00	9.9	FR01A		
5286081	BSSWE	2018/FA	CS*1303	DISCRETE STRUCTURES	A+	4.00	17.2	FR01A		
5286081	BSSWE	2018/FA	ECE*2701	ELECTR.CIRCUITS & ELECTRONICS	C	4.00	8.0	FR01A		
5286081	BSSWE	2018/FA	ECE*2215	DIGITAL LOGIC DESIGN LAB	F	1.00	0.0	FR01A		
5286081	BSSWE	2018/FA	CS*2043	SOFTWARE ENGINEERING I	A+	4.00	17.2	FR01A		
5286081	BSSWE	2018/FA	INFO*1103	DATA & INFORMATION MANAGEMENT	C+	4.00	9.2	FR01A		
5286081	BSSWE	2018/FA	SOCI*2374	SOCI.OF SCIENCE & TECHNOLOGY	B	3.00	9.0	FR01A		
5286081	BSSWE	2019/WI	CS*COOP	CO-OP WORK TERM		0.00		FR01B		
5286081	BSSWE	2019/SM	CS*COOP	CO-OP WORK TERM		0.00		FR01		
5286081	BSSWE	2019/FA	ESCI*1012	ENVIRONMENTAL EARTH SCIENCES	A	3.00	12.0	FR01A		
5286081	BSSWE	2019/FA	ECE*2215	DIGITAL LOGIC DESIGN LAB	A+	1.00	4.3	FR01A		
5286081	BSSWE	2019/FA	POLS*1103	NORTH AMERICAN POLITICS	B	3.00	9.0	FR01A		
5286081	BSSWE	2019/FA	STAT*2593	PROB & STAT FOR ENG	A	3.00	12.0	FR02A		
5286081	BSSWE	2019/FA	CS*3113	INTRO TO NUMERICAL METHODS	A-	3.00	11.1	FR01A		
5286081	BSSWE	2019/FA	ESCI*1017	INTRO ENV EARTH SCI LAB	B	2.00	6.0	FR01A		
5286081	BSSWE	2019/FA	CS*2383	DATA STRUCTURES AND ALGORITHMS	A+	4.00	17.2	FR01A		
5286081	BSSWE	2020/WI	CS*COOP	CO-OP WORK TERM		0.00		FR01B		
5286081	BSSWE	2020/SM	CS*2263	SYSTEMS SOFTWARE DEVELOPMENT	B-	4.00	10.8	FRE1A		
5286081	BSSWE	2020/SM	CS*2333	COMPUTAB.& FORMAL LANG.	A	4.00	16.0	FRE1A		
5286081	BSSWE	2020/SM	ECE*3221	COMPUTER ORGANIZATION	A	4.00	16.0	FRE1A		
5286081	BSSWE	2020/FA	CS*3413	OPERATING SYSTEMS I	C	4.00	8.0	FR01A		
5286081	BSSWE	2020/FA	ENGG*4013	LAW AND ETHICS FOR ENGINEERS	A+	3.00	12.9	FR02A		
5286081	BSSWE	2020/FA	CS*3383	ALGORITHM DESIGN & ANALYSIS	C	4.00	8.0	FR01A		
5286081	BSSWE	2020/FA	SWE*4103	SOFTWARE QUALITY & PROJ.MGMT.	NCR	4.00		FR01A		
5286081	BSSWE	2020/FA	CE*3963	ENGINEERING ECONOMY	F	3.00	0.0	FRL		
5286081	BSSWE	2021/WI	CS*3503	SYST. ANAL., DESIGN & PRO.MGMT	A-	4.00	14.8	FR01B		
5286081	BSSWE	2021/WI	ECE*3232	EMBEDDED SYSTEMS DESIGN	B+	4.00	13.2	FR01B		
5286081	BSSWE	2021/WI	CS*3025	HUMAN COMPUTER INTERACTION	F	3.00	0.0	FR01B		
5368298	BSSWE	2020/WI	CHEM*1982	GENERAL APPLIED CHEMISTRY	A	3.00	12.0	FR01B		
5368298	BSE.UNDC	2019/FA	CS*1003	PROG & PROBLEM SOLVING FOR ENG	A+	4.00	17.2	FR01A		
5368298	BSE.UNDC	2019/FA	ENGG*1001	ENG PRACTICE LECTURE SERIES	CR	0.00		FR01A		
5368298	BSE.UNDC	2019/FA	ENGG*1015	INTRO TO ENG DESIGN & PROB SOL	B	2.00	6.0	FR06A		
5368298	BSE.UNDC	2019/FA	MATH*1003	INTRO TO CALCULUS I	A	3.00	12.0	FR07A		
5368298	BSE.UNDC	2019/FA	MATH*1503	INTRODUC.TO LINEAR ALGEBRA	A	3.00	12.0	FR01A		
5368298	BSE.UNDC	2019/FA	PHYS*1081	FOUNDATIONS OF PHYS FOR ENGG	A	5.00	20.0	FR01A		
5368298	BSE.UNDC	2019/FA	ENGG*1003	ENG. TECHNICAL COMMUNICATIONS	A-	4.00	14.8	FR03A		
5368298	BSSWE	2020/WI	CS*1303	DISCRETE STRUCTURES	A	4.00	16.0	FR01B		
5368298	BSSWE	2020/WI	CHEM*1987	GENERAL APPLIED CHEMISTRY LAB	A	2.00	8.0	FR01B		
5368298	BSSWE	2020/WI	ECE*1813	ELECTRICITY & MAGNETISM	A+	4.00	17.2	FR04B		
5368298	BSSWE	2020/WI	CS*1073	INTR COMP PROG I (IN JAVA)	A-	4.00	14.8	FR02B		
5368298	BSSWE	2020/WI	MATH*1013	INTRO TO CALCULUS II	A	3.00	12.0	FR11B		
5368298	BSSWE	2020/FA	CS*1083	INTRO COMP PROG II (IN JAVA)	A-	4.00	14.8	FR01A		
5368298	BSSWE	2020/FA	CS*1103	INTRODUCTION TO DATABASES	A+	4.00	17.2	FR01A		
5368298	BSSWE	2020/FA	ECE*2214	DIGITAL LOGIC DESIGN	A	3.00	12.0	FR01A		
5368298	BSSWE	2020/FA	ECE*2701	ELECTR.CIRCUITS & ELECTRONICS	A-	4.00	14.8	FR01A		
5368298	BSSWE	2020/FA	HIST*3975	HISTORY OF LIFE SCIENCE	A	3.00	12.0	FR01A		
5368298	BSSWE	2020/FA	ECE*2215	DIGITAL LOGIC DESIGN LAB	A	1.00	4.0	FR02A		
5368298	BSSWE	2021/WI	CS*COOP	CO-OP WORK TERM		0.00		FR01B		
5368298	BSSWE	2021/SM	CS*2333	COMPUTAB.& FORMAL LANG.	A+	4.00	17.2	FRE1A		
5368298	BSSWE	2021/SM	STAT*2593	PROB STATS FOR ENGIN	A	3.00	12.0	FRE1A		
5368298	BSSWE	2021/FA	CS*2613	PROG LANG LAB		4.00		FR01A		
5368298	BSSWE	2021/FA	CS*2043	SOFTWARE ENGINEERING I		4.00		FR02A		
5368298	BSSWE	2021/SM	CS*2263	SYSTEMS SOFTWARE DEVELOPMENT	B	4.00	12.0	FRE1A		
5368298	BSSWE	2021/FA	ECE*3221	COMPUTER ORGANIZATION		4.00		FR01A		
5368298	BSSWE	2021/FA	CS*2383	DATA STRUCTURES AND ALGORITHMS		4.00		FR01A		
5368298	BSSWE	2021/SM	CE*3963	ENGINEERING ECONOMY		3.00		FRL		
5368298	BSSWE	2021/FA	CS*2545	DATA SCI FOR BIG DATA ANALYTIC		3.00		FR01A		
5368298	BSSWE	2022/WI	ASTR*1013	ELEMENTARY ASTRONOMY		3.00		FR01B		
5368298	BSSWE	2022/WI	CS*3113	INTRO TO NUMERICAL METHODS		4.00		FR01B		
5368298	BSSWE	2022/WI	ECE*3232	EMBEDDED SYSTEMS DESIGN		4.00		FR01B		
5368298	BSSWE	2022/WI	SWE*4403	SOFTWARE ARCH.& DESIGN PATTERN		4.00		FR01B		
5368298	BSSWE	2022/WI	CS*2413	INFORMATION SECURITY		4.00		FR01B		
5234796	BSSWE	2017/FA	APSC*1013	MECHANICS I	B+	5.00	16.5	SJ01A		
5234796	BSSWE	2017/FA	CS*1073	INTRO COMP PROG IN JAVA	A	4.00	16.0	SJ01A		
5234796	BSSWE	2017/FA	ENGG*1001	ENG PRACTICE LECTURE SERIES	CR	0.00		SJ01A		
5234796	BSSWE	2017/FA	ENGG*1003	ENG TECHNICAL COMMUNICATION	B-	4.00	10.8	SJ01A		
5234796	BSSWE	2017/FA	ENGG*1015	INTRO ENG DESIGN & PROBLEM SOL	B	2.00	6.0	SJ01A		
5234796	BSSWE	2017/FA	MATH*1003	INTRO TO CALCULUS I	A	3.00	12.0	SJ02A		
5234796	BSSWE	2017/FA	MATH*1503	INTRO TO LINEAR ALGEBRA	A	3.00	12.0	SJ02A		
5234796	BSSWE	2018/WI	MATH*1013	INTRO TO CALCULUS II	A-	3.00	11.1	SJ02B		
5234796	BSSWE	2018/WI	ECE*1813	ELECTRICITY AND MAGNETISM	A+	4.00	17.2	SJ01B		
5234796	BSSWE	2018/WI	INFO*1103	DATA & INFORMATION MANAGEMENT	C-	4.00	13.20	SJ01B		
5234796	BSSWE	2018/WI	CS*1083	COMP SC CONCEPTS/JAVA	A	4.00	16.0	SJ01B		
5234796	BSSWE	2018/FA	ECE*2214	DIGITAL LOGIC DESIGN	B	3.00	9.0	FR01A		
5234796	BSSWE	2018/FA	CS*2043	SOFTWARE ENGINEERING I	A	4.00	16.0	FR01A		
5234796	BSSWE	2018/FA	STAT*2593	PROB & STAT FOR ENG	A+	3.00	12.9	FR01A		
5234796	BSSWE	2018/FA	ECE*2701	ELECTR.CIRCUITS & ELECTRONICS	A	4.00	16.0	FR01A		
5234796	BSSWE	2018/FA	CS*1303	DISCRETE STRUCTURES	A	4.00	16.0	FR01A		
5234796	BSSWE	2018/FA	ECE*2215	DIGITAL LOGIC DESIGN LAB	A-	1.00	3.7	FR01A		
5234796	BSSWE	2019/WI	CS*1003	PROG & PROBLEM SOLVING FOR ENG	A+	4.00	17.2	FR01B		
5234796	BSSWE	2019/WI	CS*2333	COMPUTAB.& FORMAL LANG.	A-	4.00	14.8	FR01B		
5234796	BSSWE	2019/WI	CE*3963	ENGINEERING ECONOMY	W	3.00		FR01B		
5234796	BSSWE	2019/WI	CS*3113	INTRO TO NUMERICAL METHODS	A	4.00	16.0	FR01B		
5234796	BSSWE	2019/WI	PHYS*1081	FOUNDATIONS OF PHYS FOR ENGG	A	5.00	20.0	FR01B		
5234796	BSSWE	2019/SM	CS*COOP	CO-OP WORK TERM		0.00		FR01		
5234796	BSSWE	2019/FA	CS*COOP	CO-OP WORK TERM		0.00		FR01A		
5234796	BSSWE	2020/WI	CHEM*1987	GENERAL APPLIED CHEMISTRY LAB	A+	2.00	8.6	FR03B		
5234796	BSSWE	2020/WI	CS*2263	SYSTEMS SOFTWARE DEVELOPMENT	A+	4.00	17.2	FR01B		
5234796	BSSWE	2020/WI	CS*2383	DATA STRUCTURES AND ALGORITHMS	A+	4.00	17.2	FR01B		
5234796	BSSWE	2020/WI	CHEM*1982	GENERAL APPLIED CHEMISTRY	CR	3.00		FR01B		
5234796	BSSWE	2020/WI	SOCI*2534	TECHNOLOGY AND SOCIAL CHANGE	A	3.00	12.0	FR01B		
5234796	BSSWE	2020/WI	CS*2053	INTRO TO GAME DEVELOPMENT	A+	4.00	17.2	FR01B		
5234796	BSSWE	2020/SM	ECE*3221	COMPUTER ORGANIZATION	B+	4.00	13.2	FRE1A		
5234796	BSSWE	2020/SM	CS*2704	DATA ANALYTICS USING PYTHON	A	4.00	16.0	SJ01H		
5234796	BSSWE	2020/SM	HIST*1008	RELIGION,MAGIC & WITCHCFT.IN	A	3.00	12.0	FRE1F		
5234796	BSSWE	2020/SM	BIOL*1009	BIOL PRINCIPLES,PART I ONLINE	A+	3.00	12.9	FRL		
5234796	BSSWE	2020/FA	CS*COOP	CO-OP WORK TERM		0.00		FR01A		
5234796	BSSWE	2020/FA	SWE*4913	MERN SOFTWARE STACK	A+	4.00	17.2	FR01A		
5234796	BSSWE	2021/WI	SWE*4403	SOFTWARE ARCH.& DESIGN PATTERN	A	4.00	16.0	FR01B		
5234796	BSSWE	2021/WI	CS*3503	SYST. ANAL., DESIGN & PRO.MGMT	A	4.00	16.0	FR01B		
5234796	BSSWE	2021/WI	ECE*3232	EMBEDDED SYSTEMS DESIGN	A	4.00	16.0	FR02B		
5234796	BSSWE	2021/WI	ECE*4242	COMPUTER ARCHITECTURE	A	4.00	16.0	FR01B		
5234796	BSSWE	2021/WI	BIOL*1719	HUMAN ANATOMY I - ONLINE	A+	4.00	17.2	FRL		
5234796	BSSWE	2021/WI	CE*3963	ENGINEERING ECONOMY	A+	3.00	12.9	FRL		
5234796	BSSWE	2021/SM	CS*COOP	CO-OP WORK TERM		0.00		FR01		
5234796	BSSWE	2021/SM	PSYC*1013	INTRO. TO PSYCHOLOGY I	A+	3.00	12.9	FRL		
5234796	BSSWE	2021/FA	CS*3383	ALGORITHM DESIGN & ANALYSIS		4.00		FR01A		
5234796	BSSWE	2021/FA	CS*3413	OPERATING SYSTEMS I		4.00		FR01A		
5234796	BSSWE	2021/FA	SWE*4103	SOFTWARE QUALITY & PROJ.MGMT.		4.00		FR01A		
